,Station1_lat,Station1_lon,Station2_lat,Station2_lon
5369,52.53073,13.621745,52.53073,13.621745
5370,51.262524,7.174242,51.262524,7.174242
5371,49.954647,6.571266,49.954647,6.571266
5372,50.184196,8.624113,50.184196,8.624113
5373,47.829666,9.638276,47.829666,9.638276
5374,52.471115,13.289774,52.471115,13.289774
5375,53.543518,8.591254,53.543518,8.591254
5376,49.4693,11.043655,49.4693,11.043655
5377,49.453003,8.142644,49.453003,8.142644
5378,49.696518,8.820648,49.696518,8.820648
5379,51.424408,6.788317,51.424408,6.788317
5380,53.580173,10.103235,53.580173,10.103235
5381,53.672623,10.122315,53.672623,10.122315
5382,52.612186,10.040186,52.612186,10.040186
5383,48.27264,8.865509,48.27264,8.865509
5384,47.71281,10.311438,47.71281,10.311438
5385,47.793324,8.72831,47.793324,8.72831
5386,54.26554,10.977596,54.26554,10.977596
5387,51.668743,7.824075,51.668743,7.824075
5388,53.563473,10.107646,53.563473,10.107646
5389,52.64288,10.904159,52.64288,10.904159
5390,48.48238,9.230136,48.48238,9.230136
5391,50.768658,6.22425,50.768658,6.22425
5392,52.535603,13.060211,52.535603,13.060211
5393,53.093204,8.804104,53.093204,8.804104
5394,51.722435,7.21896,51.722435,7.21896
5395,49.06572,9.066445,49.06572,9.066445
5396,51.71248,9.183854,51.71248,9.183854
5397,53.608425,9.841143,53.608425,9.841143
5398,53.317665,13.872933,53.317665,13.872933
5399,50.043842,11.666537,50.043842,11.666537
5400,53.6536,9.369896,53.6536,9.369896
5401,48.428913,11.366365,48.428913,11.366365
5402,51.668537,7.762989,51.668537,7.762989
5403,52.35177,13.013818,52.35177,13.013818
5404,49.351433,12.382719,49.351433,12.382719
5405,47.64044,7.748095,47.64044,7.748095
5406,53.711227,10.008202,53.711227,10.008202
5407,53.711227,10.008202,53.711227,10.008202
5408,51.50768,11.927871,51.50768,11.927871
5409,48.879578,8.768294,48.879578,8.768294
5410,49.405643,11.035156,49.405643,11.035156
5411,48.346508,8.964764,48.346508,8.964764
5412,49.996277,8.246031,49.996277,8.246031
5413,51.761246,6.396589,51.761246,6.396589
5414,49.299114,8.73476,49.299114,8.73476
5415,52.58619,13.32284,52.58619,13.32284
5416,50.16487,8.325831,50.16487,8.325831
5417,53.220272,8.016271,53.220272,8.016271
5418,48.99852,12.092195,48.99852,12.092195
5419,50.951244,7.005808,50.951244,7.005808
5420,49.443565,8.514816,49.443565,8.514816
5421,48.394302,12.10664,48.394302,12.10664
5422,51.13735,13.892491,51.13735,13.892491
5423,50.151566,8.657096,50.151566,8.657096
5424,52.02402,9.009554,52.02402,9.009554
5425,52.443653,13.240908,52.443653,13.240908
5426,50.100132,9.10368,50.100132,9.10368
5427,51.06427,7.020675,51.06427,7.020675
5428,48.116745,11.532572,48.116745,11.532572
5429,50.074657,8.857435,50.074657,8.857435
5430,50.074657,8.857435,50.074657,8.857435
5431,49.19425,9.484943,49.19425,9.484943
5432,49.72919,7.308729,49.72919,7.308729
5433,52.511402,13.532664,52.511402,13.532664
5434,53.663483,9.791753,53.663483,9.791753
5435,51.51083,6.838946,51.51083,6.838946
5436,51.51083,6.838946,51.51083,6.838946
5437,51.51083,6.838946,51.51083,6.838946
5438,53.619057,11.411497,53.619057,11.411497
5439,51.345062,6.833907,51.345062,6.833907
5440,51.345062,6.833907,51.345062,6.833907
5441,51.74979,14.24592,51.74979,14.24592
5442,47.823483,10.147873,47.823483,10.147873
5443,49.053703,8.517251,49.053703,8.517251
5444,53.51179,10.19268,53.51179,10.19268
5445,53.51179,10.19268,53.51179,10.19268
5446,50.106453,8.600915,50.106453,8.600915
5447,50.797092,5.995798,50.797092,5.995798
5448,48.14786,11.625871,48.14786,11.625871
5449,48.14786,11.625871,48.14786,11.625871
5450,52.5437,9.625484,52.5437,9.625484
5451,52.382725,10.180715,52.382725,10.180715
5452,52.382187,10.361124,52.382187,10.361124
5453,51.428604,6.798369,51.428604,6.798369
5454,50.00176,8.431904,50.00176,8.431904
5455,52.461456,13.32526,52.461456,13.32526
5456,52.461456,13.32526,52.461456,13.32526
5457,49.411068,11.170784,49.411068,11.170784
5458,52.427525,13.326432,52.427525,13.326432
5459,53.216625,7.417815,53.216625,7.417815
5460,50.043083,8.704091,50.043083,8.704091
5461,49.83332,7.859486,49.83332,7.859486
5462,50.142258,8.722646,50.142258,8.722646
5463,51.84027,10.790047,51.84027,10.790047
5464,49.32891,6.718136,49.32891,6.718136
5465,53.24934,10.469299,53.24934,10.469299
5466,50.613304,10.23994,50.613304,10.23994
5467,52.308556,9.734836,52.308556,9.734836
5468,51.51429,7.21729,51.51429,7.21729
5469,53.099403,8.251446,53.099403,8.251446
5470,50.76874,6.082926,50.76874,6.082926
5471,51.786892,9.388832,51.786892,9.388832
5472,48.793457,9.833265,48.793457,9.833265
5473,52.368687,13.129318,52.368687,13.129318
5474,50.92892,8.479528,50.92892,8.479528
5475,50.431465,7.473121,50.431465,7.473121
5476,50.431465,7.473121,50.431465,7.473121
5477,50.431465,7.473121,50.431465,7.473121
5478,54.181328,10.329034,54.181328,10.329034
5479,51.595978,7.753467,51.595978,7.753467
5480,48.332092,11.007111,48.332092,11.007111
5481,48.11205,11.495435,48.11205,11.495435
5482,51.604534,7.238059,51.604534,7.238059
5483,48.862507,9.208085,48.862507,9.208085
5484,48.894447,9.176074,48.894447,9.176074
5485,48.894447,9.176074,48.894447,9.176074
5486,50.270973,8.861524,50.270973,8.861524
5487,47.686134,9.953845,47.686134,9.953845
5488,51.136562,6.906446,51.136562,6.906446
5489,51.136562,6.906446,51.136562,6.906446
5490,48.08897,11.64514,48.08897,11.64514
5491,51.28699,14.045366,51.28699,14.045366
5492,51.28699,14.045366,51.28699,14.045366
5493,50.337383,7.422591,50.337383,7.422591
5494,53.279835,14.064616,53.279835,14.064616
5495,51.987705,8.502312,51.987705,8.502312
5496,52.29227,8.062123,52.29227,8.062123
5497,48.315235,11.743873,48.315235,11.743873
