,stop_name,stop_lat,stop_lon
11396,Rönshausen,50.47845,9.74373
11397,Röslau,50.075096,11.994091
11399,Rösrath,50.90155,7.182662
11401,Rösrath-Stümpen,50.898666,7.15927
11402,Rötenbach(Baden),47.89283,8.290057
11403,Rötgesbüttel,52.416172,10.52432
11405,Röthenbach(Allgäu),47.620617,9.953543
11407,Röthenbach(Oberpf),49.623543,11.995583
11408,Röthenbach(Pegnitz),49.4794,11.231104
11410,Röthenbach-Seespitze,49.491524,11.26149
11412,Röthenbach-Steinberg,49.483364,11.246167
11414,Rövershagen,54.175568,12.247446
11417,Rückersbacher Schlucht,50.019627,9.057186
11419,Rückersdorf,51.567356,13.574281
11420,Rückersdorf(Mfr),49.491203,11.231788
11422,Rüdesheim(Rhein),49.97689,7.915418
11424,Rüdnitz,52.717705,13.63634
11426,Rülzheim Bf,49.16087,8.290446
11428,Rümmingen,47.642925,7.640709
11429,Ründeroth,50.995075,7.465132
11431,"Rüppurrer Tor, Karlsruhe",49.005615,8.410432
11432,Rüsselbach,49.608738,11.231771
11433,Rüsselsheim,49.99164,8.413583
11437,Rüsselsheim Opelwerk,49.988,8.400373
11441,S Adlershof,52.43495,13.541175
11443,S Ahrensfelde Bhf,52.57134,13.565649
11445,S Ahrensfelde Bhf (Berlin),52.570175,13.565729
11446,S Alt-Reinickendorf,52.57797,13.349747
11447,S Altglienicke,52.40735,13.55882
11449,S Anhalter Bahnhof,52.503563,13.381396
11452,S Attilastr.,52.447296,13.361177
11454,S Babelsberg,52.39145,13.094634
11456,S Baumschulenweg,52.467503,13.489526
11459,S Bellevue,52.519947,13.34809
11461,S Bergfelde,52.67002,13.320801
11463,S Berlin Hbf,52.52526,13.369326
11465,S Bernau Bhf,52.676083,13.593085
11467,S Bernau-Friedenstal,52.66837,13.564597
11468,S Betriebsbahnhof Rummelsburg,52.493958,13.497509
11470,S Beusselstr.,52.534367,13.329413
11472,S Biesdorf,52.513058,13.555035
11474,S Birkenstein,52.516647,13.649353
11476,S Birkenwerder Bhf,52.68866,13.288626
11478,S Blankenburg,52.591377,13.443308
11480,S Borgsdorf,52.715694,13.276267
11482,S Bornholmer Str.,52.55462,13.397673
11486,S Botanischer Garten,52.447994,13.307189
11488,S Buch,52.636295,13.492369
11490,S Buckower Chaussee,52.411034,13.38247
11492,S Charlottenburg Bhf,52.504925,13.304496
11496,S Eichborndamm,52.577545,13.315583
11497,S Eichwalde,52.372086,13.614966
11499,S Erkner Bhf,52.428394,13.752249
11501,S Feuerbachstr.,52.4634,13.332434
11503,S Fredersdorf,52.526176,13.760385
11505,S Friedenau,52.470623,13.341332
11507,S Friedrichsfelde Ost,52.51353,13.519078
11509,S Friedrichshagen,52.45719,13.625478
11511,S Frohnau,52.6323,13.290429
11513,S Gehrenseestr.,52.555737,13.525653
11515,S Greifswalder Str.,52.540108,13.439361
11517,S Griebnitzsee Bhf,52.393944,13.128808
11519,S Grunewald,52.4884,13.261026
11523,S Grünau,52.412712,13.574018
11527,S Grünbergallee,52.399277,13.542003
11529,S Hackescher Markt,52.522675,13.402462
11531,S Halensee,52.496,13.290526
11533,S Heerstr.,52.50777,13.259983
11535,S Hegermühle,52.549038,13.86679
11536,S Heiligensee,52.62515,13.228667
11538,S Hennigsdorf Bhf,52.63923,13.204439
11540,S Hermsdorf,52.61733,13.307742
11542,S Hirschgarten,52.457947,13.60312
11544,S Hohen Neuendorf,52.668644,13.28711
11546,S Hohenschönhausen Bhf,52.565636,13.512215
11548,S Hohenschönhausen Bhf (Berlin),52.566547,13.513698
11550,S Hohenzollerndamm,52.48873,13.300035
11552,S Hoppegarten,52.517696,13.673529
11554,S Humboldthain,52.544804,13.379435
11556,S Julius-Leber-Brücke,52.486237,13.360848
11558,S Karlshorst Bhf,52.48055,13.527011
11560,S Karow Bhf,52.615753,13.470081
11561,S Kaulsdorf,52.512123,13.58903
11563,S Köllnische Heide,52.469677,13.46806
11565,S Königs Wusterhausen Bhf,52.29672,13.631534
11567,S Köpenick,52.45862,13.581498
11569,S Landsberger Allee,52.52934,13.454857
11571,S Lankwitz,52.438786,13.342057
11572,S Lehnitz,52.741173,13.263435
11574,S Lichtenrade,52.389038,13.395591
11575,S Lichterfelde Ost,52.429985,13.328164
11577,S Lichterfelde Süd,52.410248,13.308618
11579,S Lichterfelde West,52.443317,13.29358
11581,S Mahlsdorf,52.51204,13.610693
11585,S Mahlsdorf (Berlin),52.51204,13.610693
11586,S Marienfelde,52.423817,13.375022
11587,S Marzahn,52.543304,13.54098
11589,S Mehrower Allee,52.557816,13.554392
11591,S Messe Nord/ICC,52.507763,13.283563
11593,S Messe Süd,52.49858,13.270402
11595,S Mexikoplatz,52.43673,13.233205
11597,S Mühlenbeck-Mönchmühle,52.654907,13.385587
11598,S Neuenhagen,52.520187,13.700204
11599,S Nikolassee,52.43217,13.193273
11603,S Nordbahnhof,52.532604,13.387766
11607,S Nöldnerplatz,52.503445,13.484297
11609,S Oberspree,52.45243,13.538036
11610,S Olympiastadion,52.511482,13.242702
11620,S Oranienburg Bhf,52.75436,13.248432
11626,S Oranienburger Str.,52.525177,13.39294
11628,S Osdorfer Str.,52.41888,13.314307
11630,S Ostbahnhof,52.510674,13.435613
11634,S Ostkreuz,52.50346,13.468248
11640,S Ostkreuz (Berlin),52.503113,13.469221
11642,S Pankow-Heinersdorf,52.578045,13.429565
11644,S Petershagen Nord,52.528988,13.790696
11645,S Pichelsberg,52.510273,13.227381
11647,S Plänterwald,52.47828,13.473588
11649,S Poelchaustr.,52.53475,13.536008
11651,S Potsdam Hbf,52.391663,13.066172
11653,S Prenzlauer Allee,52.544834,13.42595
11655,S Priesterweg,52.45992,13.356284
11659,S Rahnsdorf,52.45167,13.689947
11661,S Raoul-Wallenberg-Str.,52.55075,13.548392
11663,S Rummelsburg,52.501213,13.478699
11665,S Röntgental,52.64911,13.514242
11666,S Savignyplatz,52.505116,13.319066
11668,S Schichauweg,52.39856,13.389437
11669,S Schlachtensee,52.440147,13.215488
11671,S Schulzendorf,52.613514,13.24563
11672,S Schöneberg,52.479355,13.351637
11676,S Schöneweide Bhf,52.454918,13.509973
11679,S Schönfließ,52.66455,13.340517
11681,S Schönholz,52.57146,13.381105
11683,S Sonnenallee,52.472984,13.455638
11685,S Spandau Bhf,52.53472,13.197532
11687,S Spindlersfeld,52.447178,13.561307
11688,S Springpfuhl,52.525806,13.536904
11690,S Storkower Str.,52.523663,13.465071
11692,S Strausberg Bhf,52.53246,13.83381
11695,S Strausberg Nord,52.5907,13.908894
11697,S Strausberg Stadt,52.577595,13.888281
11698,S Stresow,52.531914,13.209207
11700,S Sundgauer Str.,52.436317,13.27395
11702,S Südende,52.44821,13.353647
11704,S Tegel,52.588806,13.288695
11706,S Teltow Stadt,52.396847,13.276248
11708,S Tiergarten,52.514523,13.336376
11710,S Treptower Park,52.49379,13.461444
11714,S Waidmannslust,52.606262,13.321095
11716,S Wannsee Bhf,52.421284,13.179713
11720,S Wartenberg,52.573265,13.504238
11722,S Waßmannsdorf,52.368385,13.463564
11724,S Westend,52.51789,13.284394
11726,S Westkreuz,52.50088,13.284595
11732,S Wildau,52.319206,13.633587
11734,S Wilhelmshagen,52.438572,13.721004
11736,S Wilhelmsruh,52.581654,13.362191
11738,S Wollankstr.,52.56529,13.392053
11740,S Wuhlheide,52.46867,13.554161
11742,S Zehlendorf,52.431046,13.258652
11744,S Zepernick,52.65916,13.533054
11746,S Zeuthen,52.34971,13.628281
11748,S+U Alexanderplatz Bhf,52.5216,13.411311
11750,S+U Brandenburger Tor,52.51645,13.381885
11752,S+U Bundesplatz,52.477684,13.329539
11754,S+U Frankfurter Allee,52.515385,13.47428
11756,S+U Friedrichstr. Bhf,52.52026,13.385982
11760,S+U Gesundbrunnen,52.54932,13.390037
11764,S+U Gesundbrunnen Bhf (Berlin),52.549034,13.388045
11767,S+U Heidelberger Platz,52.48006,13.311856
11769,S+U Hermannstr.,52.467686,13.43118
11771,S+U Innsbrucker Platz,52.478146,13.341449
11773,S+U Jannowitzbrücke,52.514248,13.419534
11775,S+U Jungfernheide,52.530445,13.299292
11777,S+U Karl-Bonhoeffer-Nervenklinik,52.57817,13.332921
11778,S+U Lichtenberg Bhf,52.510674,13.498359
11780,S+U Lichtenberg Bhf (Berlin),52.51053,13.49906
11786,S+U Neukölln,52.46947,13.44317
11788,S+U Pankow,52.566223,13.410354
11790,S+U Potsdamer Platz,52.509636,13.376837
11794,S+U Rathaus Steglitz,52.455395,13.322476
11796,S+U Schönhauser Allee,52.549473,13.414523
11798,S+U Tempelhof,52.470963,13.384344
11800,S+U Warschauer Str.,52.50636,13.450989
11804,S+U Wedding,52.543064,13.367664
11806,S+U Westhafen,52.536182,13.343837
11808,S+U Wittenau,52.597084,13.334298
11810,S+U Wuhletal,52.512726,13.574536
11812,S+U Yorckstr.,52.491367,13.372125
11814,S+U Yorckstr. S1 U7,52.49226,13.367943
11816,S+U Zoologischer Garten Bhf,52.50705,13.331855
11818,Saal(Donau),48.90242,11.933195
11820,Saalburg(Taunus),50.283607,8.586492
11821,Saalfeld(Saale),50.650272,11.374583
11828,Saalfelden,47.426857,12.829765
11830,Saarbrücken Hbf,49.241066,6.991021
11843,Saarbrücken Ost,49.230427,7.018788
11845,Saarbrücken-Burbach,49.242004,6.956526
11847,Saarburg(Bz Trier),49.606457,6.557034
11851,Saarhölzbach,49.51644,6.6075
11855,Saarlouis Hbf,49.32783,6.750169
11858,Saarmund,52.32346,13.139635
11860,Saasen,50.59408,8.881774
11861,Saatel,54.30037,12.77268
11862,Sachsen(b Ansbach),49.29299,10.661498
11864,Sachsendorf(Calbe),51.870052,11.865517
11866,Sachsenhausen(Nordb),52.77227,13.251867
11868,"Sachsenhausen, Bahnhof",52.772823,13.253109
11870,Sadova,50.295406,15.693784
11871,Sadowice Wroclawskie,51.056183,16.825157
11872,Sagard,54.52438,13.564956
11873,Sagehorn,53.08253,9.010018
11875,Salach,48.6894,9.737183
11877,Salem,47.757793,9.297266
11880,Sallach,48.81127,12.360541
11881,Salmtal,49.921684,6.839254
11883,Salzbergen,52.32325,7.350526
11885,Salzburg Aigen,47.788723,13.078535
11887,Salzburg Aiglhof,47.807827,13.026729
11889,Salzburg Gnigl,47.811848,13.066356
11891,Salzburg Hbf,47.81305,13.04582
11909,Salzburg Kasern,47.838875,13.06534
11910,Salzburg Liefering,47.824184,13.000623
11912,Salzburg Mülln-Altstadt,47.8084,13.034178
11914,Salzburg Parsch,47.799194,13.073073
11916,Salzburg Sam,47.8196,13.063153
11918,Salzburg Süd,47.770226,13.078491
11920,Salzburg Taxham Europark,47.81631,13.010388
11922,Salzgitter-Bad,52.049824,10.372335
11924,Salzgitter-Immendorf,52.1501,10.441891
11925,Salzgitter-Lebenstedt,52.151154,10.33249
11926,Salzgitter-Ringelheim,52.03816,10.31483
11930,Salzgitter-Thiede,52.180553,10.493609
11932,Salzgitter-Watenstedt,52.15017,10.407398
11933,Salzkotten,51.672874,8.600489
11936,Salzwedel,52.858112,11.162035
11940,Samtens,54.354115,13.290177
11942,Sand(Niederbay),48.897144,12.672642
11943,Sande,53.489796,8.031519
11945,Sandebeck,51.81837,8.986954
11946,Sanderbusch,53.507248,8.014777
11947,Sandershäuser Straße Ri. Kirchgasse,51.30915,9.517793
11948,Sandershäuser Straße Ri. Pl. d. Dt. Einheit,51.30915,9.517793
11949,Sandersleben(Anh),51.67906,11.56002
11952,Sandförde,53.56398,13.971273
11954,Sandhagen(b Bad Dob),54.052784,11.740909
11956,Sandkrug,53.05443,8.254993
11957,Sandwehle,54.32575,8.758482
11958,Sandweiler-Contern,49.60074,6.205689
11959,Sangerhausen,51.479893,11.294515
11964,Sanitz(b Rostock),54.07506,12.376588
11967,Sanssouci,51.353664,7.878844
11968,Sarnow,53.11728,12.229871
11969,Sarovcova Lhota,50.407867,15.560977
11970,Sarreguemines,49.107258,7.067878
11971,Sarstedt,52.2326,9.842592
11974,Sasbach a K Bahnhof,48.138695,7.620265
11976,Sasbach am Kaiserstuhl,48.13875,7.620345
11977,Sassenroth,50.77157,7.915248
11978,Sassnitz,54.516285,13.637909
11980,Satteldorf,49.178444,10.078155
11981,Satzvey,50.622787,6.71266
11983,Sauerlach,47.97406,11.654774
11985,Sauldorf,47.94441,9.094539
11986,Saulgrub,47.66609,11.025397
11987,Saulheim,49.873806,8.154249
11989,Schafbrücke,49.22794,7.049237
11991,Schaffhausen,47.69828,8.632756
11996,Schaftlach,47.79547,11.684123
11998,Schaidt(Pfalz),49.061237,8.079776
11999,Schalchen,48.05907,12.570982
12000,Schalkau,50.400555,11.001731
12001,Schalkau Mitte,50.396618,11.008687
12002,Schalkstetten,48.611797,9.91133
12003,Schallstadt,47.955948,7.753888
12005,Schameder,50.997585,8.293102
12006,Schandelah,52.267227,10.685403
12008,Scharbeutz,54.01874,10.745762
12010,Scharfenstein,50.702827,13.056007
12011,Scharmassing,48.96826,12.121112
12012,Scharmede,51.71179,8.64524
12015,Scharnitz,47.392258,11.266927
12016,Scharstorf,53.970078,12.245847
12018,Schechen,47.92705,12.126724
12019,Scheeßel,53.165825,9.496963
12022,Scheidemannplatz  Ri. Wilhelmsstraße,51.31603,9.492254
12023,Scheidemannplatz  von Wilhelmsstraße,51.316135,9.492484
12024,Scheidemannplatz RT  Ri. Lutherplatz,51.316154,9.49247
12025,Scheidemannplatz RT  von Lutherplatz,51.316154,9.49247
12026,Scheidt(Saar),49.24402,7.057083
12028,Schelklingen,48.3717,9.735267
12030,Schemmerberg,48.18923,9.829031
12032,Schenkenzell,48.308426,8.371887
12033,Scherfede,51.52474,9.04794
12034,Scheuerfeld(Sieg),50.791862,7.836636
12036,Schieder,51.9224,9.152475
12038,Schierbrok,53.08471,8.579004
12040,Schierke Bobbahn Gleis 1,51.77917,10.647846
12041,Schierke Brocken Gleis 1,51.799816,10.618125
12042,Schierke Brockenmoor Gleis 1,51.7987,10.624116
12043,Schierke Eckerloch Gleis 1,51.784496,10.619548
12044,Schierke Goetheweg Gleis 1,51.788857,10.593354
12045,Schierke Knaupsholz Gleis 1,51.768547,10.6945
12046,Schierke Schierke Gleis 1,51.7652,10.677744
12047,Schierke Schierke Gleis 2,51.7652,10.677744
12048,Schierstedt,51.751526,11.521195
12051,Schifferstadt,49.39291,8.364945
12054,Schifferstadt Süd,49.37409,8.377314
12056,Schiffweiler,49.363373,7.12934
12058,"Schillerstraße, Karlsruhe",49.01042,8.379853
12060,Schiltach,48.291176,8.335155
12062,Schiltach Mitte,48.291283,8.344766
12063,Schimborn,50.057762,9.186811
12064,Schirgiswalde-Kirschau,51.079567,14.426765
12065,Schirnding,50.0773,12.228749
12066,Schkeuditz,51.40239,12.222169
12068,Schkeuditz West,51.40291,12.195667
12070,Schkopau,51.388992,11.992097
12072,Schladen(Harz),52.022366,10.550134
12074,Schladern(Sieg),50.807007,7.592264
12077,Schlatt(Hohenz),48.343544,9.025203
12078,Schlechtbach,48.872337,9.526304
12079,Schleife,51.53543,14.532101
12081,Schleswig,54.49946,9.53814
12084,Schliengen,47.761597,7.568937
12087,Schlierbach(Schwalm-Eder-Kr.),50.968784,9.201445
12090,Schliersee,47.73558,11.859586
12092,Schloß Holte,51.907967,8.611189
12093,Schluchsee,47.816868,8.177126
12094,Schlüchtern,50.34118,9.510039
12097,Schmachtenhagen,52.77531,13.336799
12098,"Schmachtenhagen (OHV), Bahnhof",52.775925,13.341195
12099,Schmalkalden,50.72018,10.440504
12100,Schmalkalden-Fachhochschule,50.716423,10.463487
12101,Schmalnau,50.456013,9.787847
12102,Schmiechen,48.362354,9.72038
12103,Schmiechen Albbahn,48.3649,9.715289
12104,Schmiechen(Schwab),48.213047,10.978087
12105,Schmiedeberg (Dresden),50.833847,13.677506
12106,Schmiedeberg-Naundorf,50.843792,13.668065
12107,Schmilka Hp Hirschmühle,50.88983,14.228524
12109,Schmilka-Hirschmühle,50.88992,14.228419
12111,Schmollensee,53.982273,14.077246
12112,Schmölln(Ol),51.119755,14.227957
12113,Schmölln(Thür),50.89832,12.354899
12115,Schnabelwaid,49.81045,11.59566
12116,Schnaittach Markt,49.556976,11.34444
12117,Schnauderhainichen (Kohlebahn),51.054012,12.326206
12118,Schneeberg im Odenwald,49.641098,9.250801
12119,Schneeberg(Mark),52.16456,14.329917
12120,Schnega,52.869057,10.890386
12122,Schneidhain,50.17267,8.451934
12123,Schnelldorf,49.194324,10.178483
12126,Schney,50.166203,11.073623
12127,Schnitzmühle,49.070408,12.915158
12128,Schoden-Ockfen,49.636375,6.58097
12130,Schondorf(Bay),48.05285,11.089847
12132,Schongau,47.81233,10.902459
12133,Schonungen,50.049206,10.304913
12135,Schopfheim,47.64797,7.822674
12138,Schopfheim West,47.645542,7.801715
12139,Schopfheim-Schlattholz,47.6539,7.8333
12140,Schopfloch(b Freudenstadt),48.453712,8.547754
12142,Schopp,49.358868,7.687317
12144,Schorndorf,48.80715,9.52631
12149,Schorndorf Hammerschlag,48.807644,9.535033
12150,Schortens-Heidmühle,53.542156,7.946367
12151,Schrezheim,48.951126,10.11788
12152,Schrobenhausen,48.565266,11.259237
12154,Schrozberg,49.346916,9.974904
12156,Schutzbach,50.75849,7.903878
12157,Schwaan,53.939186,12.117894
12160,Schwabach,49.326195,11.035351
12164,Schwabach-Limbach,49.338215,11.04458
12166,Schwabhausen(b Dachau),48.300518,11.364758
12168,Schwabmünchen,48.178688,10.768291
12171,Schwabsberg,48.92519,10.138893
12172,Schwaig,49.471493,11.200442
12174,Schwaikheim,48.86834,9.354943
12176,Schwalbach(Taunus)Limes,50.154354,8.52797
12177,Schwalbach(Taunus)Nord,50.15986,8.534777
12178,Schwallungen,50.689384,10.346514
12179,Schwalmstadt-Wiera,50.881935,9.136421
12181,Schwandorf,49.32638,12.103802
12186,Schwanheide,53.428158,10.689993
12188,Schwante,52.734684,13.091733
12189,Schwarzach-St.Veit,47.318535,13.154464
12194,Schwarzburg,50.642574,11.18066
12195,Schwarzenbach(Saale),50.220375,11.935887
12197,Schwarzenbach(b Pressath),49.7247,11.992901
12198,Schwarzenbek,53.503834,10.484782
12200,Schwarzenberg Hp,50.532368,12.786451
12201,Schwarzenberg(Erzg),50.54512,12.786824
12203,Schwarzenberg-Neuwelt,50.55438,12.765726
12204,Schwarzenfeld(Opf),49.39275,12.130637
12206,Schwarzheide Ost,51.473648,13.890799
12208,Schwarzkollm,51.443188,14.133566
12211,Schwedt(Oder),53.06307,14.290507
12212,Schwedt(Oder)Mitte,53.06832,14.271588
12213,Schweich(DB),49.831062,6.740335
12216,Schweighofen,49.032684,7.999224
12217,Schweikershain,51.037792,12.955713
12219,Schweinfurt Hbf,50.035313,10.212919
12225,Schweinfurt Mitte,50.040173,10.228786
12227,Schweinfurt Stadt,50.046806,10.244297
12230,Schweinsburg-Culten,50.78714,12.369588
12232,Schweinsdorf,49.4006,10.226984
12233,Schwelm,51.290527,7.289681
12238,Schwelm West,51.285645,7.269619
12241,Schwenningen(Bay),48.65646,10.642895
12242,Schwenningen(Neckar),48.05977,8.535862
12244,Schweppenburg-Heilbrunnen,50.466038,7.309218
12245,Schwerin Hbf,53.63474,11.407455
12251,Schwerin Mitte,53.62691,11.405334
12253,Schwerin Süd,53.574272,11.376636
12255,Schwerin-Görries,53.60937,11.384935
12257,Schwerin-Lankow,53.656654,11.369536
12258,Schwerin-Margaretenhof,53.65855,11.360973
12259,Schwerin-Warnitz,53.6617,11.345565
12260,Schwerin-Wüstmark,53.584045,11.399627
12261,Schwerte(Ruhr),51.44228,7.55896
12268,Schwetzingen,49.383434,8.578679
12272,Schwieberdingen,48.870552,9.071193
12274,Schwindegg,48.273193,12.249699
12276,Schwäbisch Gmünd,48.80101,9.787795
12278,Schwäbisch Hall,49.10821,9.733359
12279,Schwäbisch Hall-Hessental,49.096733,9.767373
12283,Schwörstadt,47.59102,7.870328
12285,Schöllkrippen,50.08584,9.244214
12286,Schömberg Stausee,48.21129,8.771335
12287,Schömberg(b Balingen),48.20574,8.758503
12288,Schöna,50.875904,14.234719
12290,Schöna Bahnhof,50.875916,14.234659
12292,Schöna(Gr),50.860054,14.222133
12293,Schönau(Hörsel),50.94522,10.429779
12295,Schönberg(Meckl),53.85338,10.92787
12296,Schönberg(Vogtl),50.528427,11.961259
12298,Schönborn(Doberl),51.60201,13.468048
12300,Schönebeck Süd,52.006752,11.737305
12302,Schönebeck(Elbe),52.018795,11.733157
12304,Schönebeck-Bad Salzelmen,51.998363,11.723627
12307,Schönebeck-Felgeleben,52.000748,11.757148
12309,Schönebeck-Frohse,52.033916,11.707384
12311,Schöneck(Vogtl),50.39599,12.343357
12312,Schöneck(Vogtl) Ferienpark,50.38957,12.347044
12313,Schöneck-Büdesheim,50.21495,8.8436
12314,Schöneck-Kilianstädten,50.201786,8.84042
12315,Schöneck-Oberdorfelden,50.196148,8.823385
12316,Schönerlinde,52.652184,13.428633
12317,"Schönerlinde (BAR), Bahnhof",52.650127,13.430184
12319,Schönewörde,52.628178,10.634899
12320,Schöngeising,48.14737,11.192051
12322,Schönhausen(Elbe),52.591255,12.04008
12323,Schönmünzach,48.605347,8.369354
12324,Schönow(Angerm),53.184944,14.153814
12325,Schönstedt,51.12075,10.585823
12326,Schönwald(Oberfr),50.199055,12.096647
12327,"Schönwalde (BAR), Bahnhof",52.68135,13.43218
12328,Schönwalde(Barnim),52.679794,13.432371
12329,Schönwalde(Spreewald),51.990795,13.777723
12331,Schöppenstedt,52.140694,10.772047
12332,Schötmar,52.069935,8.754951
12333,Schülldorf,54.298862,9.747804
12334,Schüptitz,50.72276,12.029868
12335,Schüttorf,52.31684,7.22061
12337,Sebnitz Bahnhof,50.97578,14.272343
12339,Sebnitz(Gr),50.981106,14.279102
12340,Sebnitz(Sachs),50.975834,14.272168
12343,Sebuzin,50.59305,14.053958
12344,Sechshelden,50.748894,8.252661
12346,Sechtem,50.79571,6.957454
12348,Seckach,49.44116,9.338469
12352,Seddin,52.29184,12.985452
12354,Sedlejovice,50.63669,15.099144
12355,Sedlitz Ost,51.5531,14.055252
12359,Sedzislaw,50.813404,16.06972
12360,Seebach(Mühlhausen),51.170013,10.521193
12361,Seebad Ahlbeck,53.93548,14.187859
12362,Seebad Heringsdorf,53.949837,14.169586
12363,Seebergen,50.92927,10.792702
12365,Seebrugg,47.803516,8.191115
12366,"Seefeld (Mark), Bahnhof",52.6192,13.679825
12367,Seefeld in Tirol,47.32873,11.189483
12369,Seefeld(Mark),52.618294,13.675987
12370,Seefeld-Hechendorf,48.04137,11.19873
12373,Seeg,47.655266,10.613981
12374,Seegefeld,52.55248,13.11681
12376,"Seehausen (UM), Bahnhof",53.221027,13.884549
12377,Seehausen(Altm),52.885777,11.743515
12379,Seehausen(Uckermark),53.221367,13.884201
12381,Seekirchen am Wallersee,47.899418,13.13001
12382,Seeleiten-Berggeist,47.670982,11.16583
12383,Seelow-Gusow,52.559303,14.351462
12385,"Seelow-Gusow, Bahnhof",52.559338,14.349968
12387,Seelvitz,54.36761,13.561281
12388,Seelze,52.391674,9.594314
12390,Seerhausen,51.27027,13.240079
12392,Seesen,51.887074,10.173571
12395,Seeshaupt,47.822784,11.28703
12397,Sehlem(Kr Wittlich),49.90696,6.823421
12399,Sehma,50.535454,12.993805
12400,Seiboldsdorf,47.85716,12.636777
12401,Seifersdorf,50.93997,13.647601
12402,Seitschen,51.153767,14.325332
12404,Sejstrup st,55.43532,8.733332
12405,Selb Nord,50.178913,12.134605
12406,Selb Stadt,50.174217,12.126305
12407,Selb-Plößberg,50.18895,12.119884
12409,Selb-Plößberg(Gr),50.212486,12.173497
12410,Selbitz,50.316475,11.748405
12412,Selhausen,50.865696,6.439356
12413,Seligenstadt(Hess),50.04146,8.967472
12415,Seligenstadt(b Würzburg),49.85426,10.102454
12417,Sellin(Rügen) Ost,54.371346,13.697662
12418,Sellin(Rügen) West,54.375893,13.680913
12419,Sellstedt,53.51553,8.723057
12420,Selm,51.706642,7.453406
12421,Selm-Beifang,51.693672,7.454609
12422,Seltendorf,50.386898,11.064095
12423,Seltz,48.89666,8.098372
12424,Semily,50.60344,15.323992
12425,Seminova Lhota,50.517982,15.280882
12426,Senden,48.324017,10.050502
12428,Senden-Bösensell,51.90703,7.487687
12430,Senftenberg,51.52694,14.003905
12433,Sennfeld,49.37876,9.380518
12435,Serams,54.377975,13.582128
12436,Serrig,49.577133,6.569981
12439,Sessenheim,48.796238,7.989192
12440,Seubersdorf,49.16765,11.628123
12443,Seulberg,50.241905,8.646005
12446,Seulbitz,50.20982,11.868771
12448,Seybothenreuth,49.894417,11.705542
12449,Siebeldingen-Birkweiler,49.20927,8.042565
12450,Siedlinghausen,51.25776,8.473835
12452,Siegburg/Bonn,50.793915,7.203026
12454,Siegelsbach,49.27123,9.087386
12455,Siegelsdorf,49.50635,10.875519
12460,Siegen Hbf,50.87594,8.016508
12467,Siegen-Geisweid,50.91558,8.014352
12469,Siegen-Weidenau,50.895966,8.029842
12471,Siegsdorf,47.821827,12.646006
12473,Sierck-les-Bains,49.442776,6.352122
12474,Sierksdorf,54.068523,10.769108
12475,Siersburg,49.361694,6.665362
12476,Siershahn,50.485855,7.77138
12478,Siersleben,51.608234,11.540914
12479,Sig st(DK),55.665634,8.577162
12480,Siglingen,49.297436,9.305336
12482,Sigmaringen,48.086983,9.221851
12487,Sigmaringendorf,48.0689,9.260935
12488,Silbach,51.22367,8.481124
12489,Silberhausen,51.319424,10.34241
12490,Silberstraße,50.661633,12.549053
12492,Silkeborg st,56.164173,9.544023
12493,Silz im Oberinntal,47.270184,10.936724
12494,Simbach(Inn),48.262726,13.023012
12496,Simmelsdorf-Hüttenbach,49.598457,11.341671
12497,Simtshausen,50.936916,8.704856
12498,Sindelfingen,48.70389,8.999075
12499,Sindorf,50.903706,6.681106
12500,Singen Industriegebiet,47.75945,8.872131
12502,Singen Landesgartenschau,47.76074,8.827046
12504,Singen(Hohentwiel),47.75844,8.840383
12512,Singen(Thür),50.727802,11.067263
12513,Singlis,51.058605,9.323773
12516,Sinn,50.649826,8.324932
12518,Sinsheim Museum/Arena,49.241238,8.899932
12520,Sinsheim(Elsenz) Hbf,49.250355,8.8751
12525,Sinzig(Rhein),50.54698,7.258279
12527,Sinzing,48.990795,12.037653
12528,Sipplingen,47.795586,9.095524
12529,Sitzendorf-Unterweißbach,50.62731,11.155399
12531,Skaerbaek st,55.158768,8.771498
12532,Skalice u Ceske Lipy,50.7418,14.522291
12533,Skalsko,50.43222,14.755323
12534,Skanderborg st,56.043564,9.924497
12535,Skive st,56.560966,9.027484
12536,Skjern st,55.947376,8.492069
12537,Skramous,50.44322,14.664467
12538,Skrivany,50.271923,15.498777
12539,Sluknov,51.006413,14.461721
12541,Sluknov zast.,51.006775,14.435561
12542,Sluknov zastavka,51.006756,14.435522
12543,Smidary,50.29509,15.495373
12544,Smolec,51.07163,16.881958
12545,Smrzovka,50.740307,15.24415
12547,Smrzovka dolni n.,50.73481,15.280415
12548,Smrzovka stred,50.731922,15.254867
12549,Smrzovka-Lucni,50.73504,15.249558
12550,Sobcice,50.37536,15.518693
12551,Sobieszow,50.85183,15.645454
12552,Sobotka,50.465473,15.167937
12553,Soest,51.57842,8.104589
12557,Sohl,50.275654,12.282436
12558,Sohland,51.053738,14.431926
12559,Sokolov,50.18616,12.644152
12560,Solingen Grünewald,51.1639,7.079004
12562,Solingen Hbf,51.160767,7.004187
12567,Solingen Mitte,51.16574,7.088716
12569,Solingen Vogelpark,51.16671,6.992398
12571,Solingen-Schaberg,51.163204,7.128182
12573,Sollstedt,51.413673,10.529848
12575,Solms,50.545586,8.406693
12577,Solnhofen,48.891987,10.993983
12580,Solpke,52.500416,11.294178
12581,Soltendieck,52.87421,10.761416
